*******************************************************************************
 Revised: June 21, 2016                 Mars                            499 / 4
 
 PHYSICAL DATA (updated 2018-Aug-15):
  Vol. mean radius (km) = 3389.92+-0.04   Density (g/cm^3)      =  3.933(5+-4)
  Mass x10^23 (kg)      =    6.4171       Flattening, f         =  1/169.779
  Volume (x10^10 km^3)  =   16.318        Semi-major axis       =  3396.2 
  Sidereal rot. period  =   24.622962 hr  Sid. rot. rate, rad/s =  0.0000708822 
  Mean solar day (sol)  =   88775.24415 s Polar gravity m/s^2   =  3.758
  Core radius (km)      = ~1700           Equ. gravity  m/s^2   =  3.71
  Geometric Albedo      =    0.150        Equatorial radius, Re = 3394.0 km                                       
  GM (km^3/s^2)         = 42828.375214    Mass ratio (Sun/Mars) = 3098703.59
  GM 1-sigma (km^3/s^2) = +- 0.00028      Mass of atmosphere, kg= ~ 2.5 x 10^16
  Mean temperature (K)  =  210            Atmos. pressure (bar) =    0.0056 
  Obliquity to orbit    =   25.19 deg     Max. angular diam.    =  17.9"
  Mean sidereal orb per =    1.88081578 y Visual mag. V(1,0)    =  -1.52
  Mean sidereal orb per =  686.98 d       Orbital speed,  km/s  =  24.13
  Hill's sphere rad. Rp =  319.8          Escape speed, km/s    =   5.027
                                 Perihelion  Aphelion    Mean
  Solar Constant (W/m^2)         717         493         589
  Maximum Planetary IR (W/m^2)   470         315         390
  Minimum Planetary IR (W/m^2)    30          30          30
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Fri Oct 26 09:43:58 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Mars (499)                      {source: mar097}
Center body name: Sun (10)                        {source: mar097}
Center-site name: BODYCENTRIC
*******************************************************************************
Start time      : A.D. 2018-Dec-31 00:00:00.0000 UT      
Stop  time      : A.D. 2039-Jan-01 00:00:00.0000 UT      
Step-size       : 1440 minutes
*******************************************************************************
Target pole/equ : IAU_MARS                        {West-longitude positive}
Target radii    : 3396.2 x 3396.2 x 3376.2 km     {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude positive}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : None
Rel. light bend : Sun                             {source: mar097}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : BOTH
EOP file        : eop.181025.p190116                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2018-OCT-25. PREDICTS-> 2019-JAN-15
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass     n.a.    , Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
*****************************************************************************************************************************************************************************************************************************************************************************************************************************
 Date__(UT)__HR:MN:SC.fff, Date_________JDUT, , ,R.A._(ICRF/J2000.0), DEC_(ICRF/J2000.0), dRA*cosD,d(DEC)/dt, SN.ang,  SN.dist,   NP.ang,  NP.dist,   hEcl-Lon,  hEcl-Lat,               r,       rdot,            delta,     deldot,   VmagSn,  VmagOb,     PlAng,    ObsEcLon,   ObsEcLat,     GlxLon,    GlxLat, Tru_Anom,
 2019-Jan-09 00:00:00.000, 2458492.500000000, , , 43.5220307, 16.5039015, 84.61684, -6.59262,  94.46,     0.00, 344.3896,    -3.06,  45.953913, -0.114492,  1.463149997300,  2.1230585, 1.46314999729957,  2.1230585, 25.10821,25.10821,  -0.00905,  45.9539126, -0.1144918, 160.797013,-37.191313,  69.7446,
 2019-Jan-10 00:00:00.000, 2458493.500000000, , , 44.0813629, 16.6835590, 84.47100, -6.63184,  94.49,     0.00, 344.2769,    -3.06,  46.518964, -0.096289,  1.464378372019,  2.1306905, 1.46437837201884,  2.1306905, 25.08794,25.08794,  -0.00904,  46.5189639, -0.0962891, 161.218196,-36.737042,  70.3100,
 2019-Jan-11 00:00:00.000, 2458494.500000000, , , 44.6408010, 16.8614142, 84.32507, -6.67015,  94.52,     0.00, 344.1660,    -3.06,  47.083066, -0.078108,  1.465611091064,  2.1381028, 1.46561109106425,  2.1381028, 25.06762,25.06762,  -0.00903,  47.0830657, -0.0781076, 161.633721,-36.282070,  70.8744,
 2019-Jan-12 00:00:00.000, 2458495.500000000, , , 45.2003437, 17.0374546, 84.17905, -6.70755,  94.56,     0.00, 344.0569,    -3.06,  47.646217, -0.059949,  1.466848027690,  2.1452959, 1.46684802769033,  2.1452959, 25.04726,25.04726,  -0.00903,  47.6462173, -0.0599493, 162.043734,-35.826447,  71.4379,
 2019-Jan-13 00:00:00.000, 2458496.500000000, , , 45.7599893, 17.2116681, 84.03297, -6.74405,  94.59,     0.00, 343.9496,    -3.06,  48.208418, -0.041816,  1.468089055340,  2.1522700, 1.46808905534036,  2.1522700, 25.02684,25.02684,  -0.00902,  48.2084179, -0.0418158, 162.448379,-35.370221,  72.0004,
 2019-Jan-14 00:00:00.000, 2458497.500000000, , , 46.3197359, 17.3840428, 83.88684, -6.77965,  94.62,     0.00, 343.8441,    -3.06,  48.769667, -0.023709,  1.469334047662,  2.1590255, 1.46933404766202,  2.1590255, 25.00637,25.00637,  -0.00901,  48.7696671, -0.0237089, 162.847795,-34.913435,  72.5620,
 2019-Jan-15 00:00:00.000, 2458498.500000000, , , 46.8795813, 17.5545670, 83.74068, -6.81435,  94.65,     0.00, 343.7405,    -3.06,  49.329964, -0.005631,  1.470582878522,  2.1655628, 1.47058287852250,  2.1655628, 24.98586,24.98586,  -0.00901,  49.3299643, -0.0056305, 163.242119,-34.456136,  73.1226,
 2019-Jan-16 00:00:00.000, 2458499.500000000, , , 47.4395228, 17.7232294, 83.59451, -6.84816,  94.68,     0.00, 343.6386,    -3.06,  49.889309,  0.012418,  1.471835422025,  2.1718823, 1.47183542202453,  2.1718823, 24.96530,24.96530,  -0.00900,  49.8893093,  0.0124177, 163.631482,-33.998364,  73.6823,
 2019-Jan-17 00:00:00.000, 2458500.500000000, , , 47.9995575, 17.8900189, 83.44834, -6.88108,  94.71,     0.00, 343.5385,    -3.06,  50.447702,  0.030434,  1.473091552523,  2.1779844, 1.47309155252272,  2.1779844, 24.94471,24.94471,  -0.00899,  50.4477017,  0.0304340, 164.016013,-33.540162,  74.2410,
 2019-Jan-18 00:00:00.000, 2458501.500000000, , , 48.5596824, 18.0549246, 83.30219, -6.91312,  94.74,     0.00, 343.4402,    -3.06,  51.005142,  0.048417,  1.474351144639,  2.1838698, 1.47435114463857,  2.1838698, 24.92408,24.92408,  -0.00899,  51.0051415,  0.0484166, 164.395837,-33.081568,  74.7988,
 2019-Jan-19 00:00:00.000, 2458502.500000000, , , 49.1198939, 18.2179361, 83.15608, -6.94428,  94.77,     0.00, 343.3437,    -3.06,  51.561629,  0.066364,  1.475614073274,  2.1895388, 1.47561407327399,  2.1895388, 24.90341,24.90341,  -0.00898,  51.5616287,  0.0663639, 164.771077,-32.622622,  75.3556,
 2019-Jan-20 00:00:00.000, 2458503.500000000, , , 49.6801883, 18.3790429, 83.01003, -6.97457,  94.80,     0.00, 343.2489,    -3.06,  52.117163,  0.084274,  1.476880213625,  2.1949920, 1.47688021362453,  2.1949920, 24.88270,24.88270,  -0.00897,  52.1171633,  0.0842743, 165.141852,-32.163360,  75.9114,
 2019-Jan-21 00:00:00.000, 2458504.500000000, , , 50.2405615, 18.5382351, 82.86404, -7.00398,  94.83,     0.00, 343.1559,    -3.06,  52.671746,  0.102146,  1.478149441194,  2.2002299, 1.47814944119371,  2.2002299, 24.86197,24.86197,  -0.00897,  52.6717455,  0.1021460, 165.508276,-31.703818,  76.4663,
 2019-Jan-22 00:00:00.000, 2458505.500000000, , , 50.8010090, 18.6955030, 82.71815, -7.03253,  94.86,     0.00, 343.0646,    -3.06,  53.225376,  0.119977,  1.479421631808,  2.2052530, 1.47942163180779,  2.2052530, 24.84120,24.84120,  -0.00896,  53.2253757,  0.1199775, 165.870463,-31.244031,  77.0203,
 2019-Jan-23 00:00:00.000, 2458506.500000000, , , 51.3615263, 18.8508370, 82.57236, -7.06022,  94.89,     0.00, 342.9751,    -3.06,  53.778054,  0.137767,  1.480696661630,  2.2100620, 1.48069666162961,  2.2100620, 24.82040,24.82040,  -0.00895,  53.7780541,  0.1377671, 166.228523,-30.784032,  77.5733,
 2019-Jan-24 00:00:00.000, 2458507.500000000, , , 51.9221083, 19.0042280, 82.42669, -7.08706,  94.91,     0.00, 342.8873,    -3.06,  54.329781,  0.155513,  1.481974407171,  2.2146575, 1.48197440717114,  2.2146575, 24.79958,24.79958,  -0.00894,  54.3297813,  0.1555133, 166.582563,-30.323854,  78.1254,
 2019-Jan-25 00:00:00.000, 2458508.500000000, , , 52.4827499, 19.1556671, 82.28116, -7.11305,  94.94,     0.00, 342.8013,    -3.06,  54.880558,  0.173215,  1.483254745306,  2.2190402, 1.48325474530571,  2.2190402, 24.77874,24.77874,  -0.00894,  54.8805579,  0.1732145, 166.932686,-29.863527,  78.6765,
 2019-Jan-26 00:00:00.000, 2458509.500000000, , , 53.0434454, 19.3051456, 82.13577, -7.13819,  94.97,     0.00, 342.7169,    -3.06,  55.430385,  0.190869,  1.484537553281,  2.2232106, 1.48453755328080,  2.2232106, 24.75787,24.75787,  -0.00893,  55.4303845,  0.1908692, 167.278994,-29.403082,  79.2266,
 2019-Jan-27 00:00:00.000, 2458510.500000000, , , 53.6041891, 19.4526550, 81.99055, -7.16249,  94.99,     0.00, 342.6343,    -3.06,  55.979262,  0.208476,  1.485822708731,  2.2271695, 1.48582270873075,  2.2271695, 24.73699,24.73699,  -0.00892,  55.9792620,  0.2084758, 167.621586,-28.942547,  79.7758,
 2019-Jan-28 00:00:00.000, 2458511.500000000, , , 54.1649748, 19.5981874, 81.84551, -7.18596,  95.02,     0.00, 342.5533,    -3.06,  56.527191,  0.226033,  1.487110089688,  2.2309176, 1.48711008968829,  2.2309176, 24.71608,24.71608,  -0.00892,  56.5271912,  0.2260329, 167.960558,-28.481952,  80.3241,
 2019-Jan-29 00:00:00.000, 2458512.500000000, , , 54.7257961, 19.7417347, 81.70067, -7.20860,  95.04,     0.00, 342.4741,    -3.06,  57.074173,  0.243539,  1.488399574595,  2.2344556, 1.48839957459531,  2.2344556, 24.69517,24.69517,  -0.00891,  57.0741730,  0.2435389, 168.296004,-28.021323,  80.8714,
 2019-Jan-30 00:00:00.000, 2458513.500000000, , , 55.2866463, 19.8832896, 81.55604, -7.23042,  95.07,     0.00, 342.3965,    -3.06,  57.620209,  0.260992,  1.489691042314,  2.2377841, 1.48969104231416,  2.2377841, 24.67423,24.67423,  -0.00890,  57.6202086,  0.2609925, 168.628016,-27.560687,  81.4177,
 2019-Jan-31 00:00:00.000, 2458514.500000000, , , 55.8475186, 20.0228447, 81.41163, -7.25142,  95.09,     0.00, 342.3206,    -3.06,  58.165299,  0.278392,  1.490984372140,  2.2409041, 1.49098437213986,  2.2409041, 24.65329,24.65329,  -0.00890,  58.1652990,  0.2783922, 168.956682,-27.100069,  81.9631,
 2019-Feb-01 00:00:00.000, 2458515.500000000, , , 56.4084057, 20.1603929, 81.26746, -7.27161,  95.11,     0.00, 342.2463,    -3.06,  58.709446,  0.295737,  1.492279443812,  2.2438162, 1.49227944381173,  2.2438162, 24.63233,24.63233,  -0.00889,  58.7094455,  0.2957365, 169.282090,-26.639493,  82.5076,
 2019-Feb-02 00:00:00.000, 2458516.500000000, , , 56.9693000, 20.2959275, 81.12354, -7.29099,  95.14,     0.00, 342.1737,    -3.06,  59.252649,  0.313024,  1.493576137523,  2.2465213, 1.49357613752319,  2.2465213, 24.61137,24.61137,  -0.00888,  59.2526495,  0.3130242, 169.604324,-26.178984,  83.0511,
 2019-Feb-03 00:00:00.000, 2458517.500000000, , , 57.5301939, 20.4294421, 80.97988, -7.30958,  95.16,     0.00, 342.1028,    -3.06,  59.794912,  0.330254,  1.494874333931,  2.2490201, 1.49487433393062,  2.2490201, 24.59041,24.59041,  -0.00888,  59.7949123,  0.3302538, 169.923466,-25.718564,  83.5937,
 2019-Feb-04 00:00:00.000, 2458518.500000000, , , 58.0910793, 20.5609304, 80.83650, -7.32737,  95.18,     0.00, 342.0335,    -3.06,  60.336235,  0.347424,  1.496173914163,  2.2513136, 1.49617391416299,  2.2513136, 24.56943,24.56943,  -0.00887,  60.3362354,  0.3474239, 170.239599,-25.258256,  84.1353,
 2019-Feb-05 00:00:00.000, 2458519.500000000, , , 58.6519481, 20.6903864, 80.69342, -7.34437,  95.20,     0.00, 341.9658,    -3.06,  60.876620,  0.364533,  1.497474759832,  2.2534025, 1.49747475983232,  2.2534025, 24.54846,24.54846,  -0.00886,  60.8766204,  0.3645333, 170.552799,-24.798081,  84.6760,
 2019-Feb-06 00:00:00.000, 2458520.500000000, , , 59.2127915, 20.8178046, 80.55064, -7.36059,  95.22,     0.00, 341.8997,    -3.06,  61.416069,  0.381581,  1.498776753044,  2.2552876, 1.49877675304373,  2.2552876, 24.52749,24.52749,  -0.00885,  61.4160690,  0.3815807, 170.863143,-24.338060,  85.2158,
 2019-Feb-07 00:00:00.000, 2458521.500000000, , , 59.7736010, 20.9431795, 80.40817, -7.37604,  95.24,     0.00, 341.8352,    -3.06,  61.954583,  0.398565,  1.500079776404,  2.2569699, 1.50007977640420,  2.2569699, 24.50652,24.50652,  -0.00885,  61.9545829,  0.3985647, 171.170707,-23.878212,  85.7546,
 2019-Feb-08 00:00:00.000, 2458522.500000000, , , 60.3343675, 21.0665060, 80.26604, -7.39072,  95.26,     0.00, 341.7724,    -3.06,  62.492164,  0.415484,  1.501383713031,  2.2584503, 1.50138371303092,  2.2584503, 24.48555,24.48555,  -0.00884,  62.4921640,  0.4154840, 171.475563,-23.418558,  86.2925,
 2019-Feb-09 00:00:00.000, 2458523.500000000, , , 60.8950817, 21.1877792, 80.12424, -7.40463,  95.28,     0.00, 341.7111,    -3.06,  63.028814,  0.432338,  1.502688446560,  2.2597297, 1.50268844656004,  2.2597297, 24.46459,24.46459,  -0.00883,  63.0288140,  0.4323376, 171.777783,-22.959116,  86.8295,
 2019-Feb-10 00:00:00.000, 2458524.500000000, , , 61.4557343, 21.3069945, 79.98280, -7.41779,  95.30,     0.00, 341.6514,    -3.06,  63.564535,  0.449124,  1.503993861156,  2.2608090, 1.50399386115560,  2.2608090, 24.44363,24.44363,  -0.00883,  63.5645351,  0.4491240, 172.077436,-22.499904,  87.3655,
 2019-Feb-11 00:00:00.000, 2458525.500000000, , , 62.0163154, 21.4241477, 79.84173, -7.43019,  95.32,     0.00, 341.5933,    -3.06,  64.099329,  0.465842,  1.505299841518,  2.2616892, 1.50529984151754,  2.2616892, 24.42269,24.42269,  -0.00882,  64.0993292,  0.4658422, 172.374590,-22.040940,  87.9006,
 2019-Feb-12 00:00:00.000, 2458526.500000000, , , 62.5768152, 21.5392347, 79.70103, -7.44186,  95.33,     0.00, 341.5367,    -3.05,  64.633198,  0.482491,  1.506606272889,  2.2623711, 1.50660627288861,  2.2623711, 24.40176,24.40176,  -0.00881,  64.6331985,  0.4824909, 172.669312,-21.582240,  88.4347,
 2019-Feb-13 00:00:00.000, 2458527.500000000, , , 63.1372235, 21.6522516, 79.56072, -7.45278,  95.35,     0.00, 341.4817,    -3.05,  65.166145,  0.499069,  1.507913041062,  2.2628557, 1.50791304106152,  2.2628557, 24.38083,24.38083,  -0.00881,  65.1661451,  0.4990690, 172.961666,-21.123821,  88.9680,
 2019-Feb-14 00:00:00.000, 2458528.500000000, , , 63.6975300, 21.7631951, 79.42081, -7.46297,  95.37,     0.00, 341.4282,    -3.05,  65.698171,  0.515575,  1.509220032387,  2.2631440, 1.50922003238730,  2.2631440, 24.35993,24.35993,  -0.00880,  65.6981715,  0.5155752, 173.251715,-20.665700,  89.5003,
 2019-Feb-15 00:00:00.000, 2458529.500000000, , , 64.2577241, 21.8720617, 79.28131, -7.47244,  95.38,     0.00, 341.3763,    -3.05,  66.229280,  0.532009,  1.510527133784,  2.2632370, 1.51052713378404,  2.2632370, 24.33904,24.33904,  -0.00879,  66.2292798,  0.5320086, 173.539521,-20.207890,  90.0317,
 2019-Feb-16 00:00:00.000, 2458530.500000000, , , 64.8177951, 21.9788487, 79.14223, -7.48119,  95.40,     0.00, 341.3259,    -3.05,  66.759473,  0.548368,  1.511834232744,  2.2631357, 1.51183423274423,  2.2631357, 24.31817,24.31817,  -0.00878,  66.7594725,  0.5483680, 173.825145,-19.750407,  90.5622,
 2019-Feb-17 00:00:00.000, 2458531.500000000, , , 65.3777320, 22.0835531, 79.00358, -7.48923,  95.42,     0.00, 341.2770,    -3.05,  67.288752,  0.564652,  1.513141217341,  2.2628411, 1.51314121734077,  2.2628411, 24.29732,24.29732,  -0.00878,  67.2887522,  0.5646522, 174.108647,-19.293266,  91.0917,
 2019-Feb-18 00:00:00.000, 2458532.500000000, , , 65.9375237, 22.1861726, 78.86538, -7.49657,  95.43,     0.00, 341.2297,    -3.05,  67.817121,  0.580860,  1.514447976233,  2.2623543, 1.51444797623324,  2.2623543, 24.27649,24.27649,  -0.00877,  67.8171213,  0.5808603, 174.390083,-18.836480,  91.6204,
 2019-Feb-19 00:00:00.000, 2458533.500000000, , , 66.4971589, 22.2867050, 78.72762, -7.50320,  95.44,     0.00, 341.1838,    -3.05,  68.344582,  0.596991,  1.515754398675,  2.2616762, 1.51575439867549,  2.2616762, 24.25568,24.25568,  -0.00876,  68.3445825,  0.5969912, 174.669510,-18.380062,  92.1481,
 2019-Feb-20 00:00:00.000, 2458534.500000000, , , 67.0566261, 22.3851483, 78.59033, -7.50914,  95.46,     0.00, 341.1394,    -3.05,  68.871138,  0.613044,  1.517060374523,  2.2608079, 1.51706037452328,  2.2608079, 24.23490,24.23490,  -0.00876,  68.8711384,  0.6130438, 174.946984,-17.924025,  92.6750,
 2019-Feb-21 00:00:00.000, 2458535.500000000, , , 67.6159137, 22.4815009, 78.45351, -7.51440,  95.47,     0.00, 341.0965,    -3.05,  69.396792,  0.629017,  1.518365794241,  2.2597505, 1.51836579424098,  2.2597505, 24.21414,24.21414,  -0.00875,  69.3967918,  0.6290172, 175.222559,-17.468383,  93.2009,
 2019-Feb-22 00:00:00.000, 2458536.500000000, , , 68.1750097, 22.5757614, 78.31717, -7.51897,  95.48,     0.00, 341.0551,    -3.04,  69.921546,  0.644910,  1.519670548908,  2.2585050, 1.51967054890773,  2.2585050, 24.19342,24.19342,  -0.00874,  69.9215455,  0.6449103, 175.496287,-17.013146,  93.7259,
 2019-Feb-23 00:00:00.000, 2458537.500000000, , , 68.7339023, 22.6679285, 78.18132, -7.52288,  95.50,     0.00, 341.0151,    -3.04,  70.445402,  0.660722,  1.520974530224,  2.2570726, 1.52097453022389,  2.2570726, 24.17272,24.17272,  -0.00874,  70.4454024,  0.6607223, 175.768221,-16.558327,  94.2501,
 2019-Feb-24 00:00:00.000, 2458538.500000000, , , 69.2925794, 22.7580015, 78.04597, -7.52611,  95.51,     0.00, 340.9766,    -3.04,  70.968365,  0.676452,  1.522277630518,  2.2554542, 1.52227763051799,  2.2554542, 24.15205,24.15205,  -0.00873,  70.9683654,  0.6764520, 176.038411,-16.103937,  94.7733,
 2019-Feb-25 00:00:00.000, 2458539.500000000, , , 69.8510286, 22.8459797, 77.91113, -7.52869,  95.52,     0.00, 340.9395,    -3.04,  71.490438,  0.692099,  1.523579742753,  2.2536512, 1.52357974275255,  2.2536512, 24.13142,24.13142,  -0.00872,  71.4904375,  0.6920986, 176.306908,-15.649987,  95.2957,
 2019-Feb-26 00:00:00.000, 2458540.500000000, , , 70.4092376, 22.9318626, 77.77680, -7.53061,  95.53,     0.00, 340.9039,    -3.04,  72.011622,  0.707661,  1.524880760529,  2.2516644, 1.52488076052851,  2.2516644, 24.11083,24.11083,  -0.00872,  72.0116218,  0.7076612, 176.573760,-15.196488,  95.8171,
 2019-Feb-27 00:00:00.000, 2458541.500000000, , , 70.9671938, 23.0156502, 77.64300, -7.53189,  95.54,     0.00, 340.8697,    -3.04,  72.531921,  0.723139,  1.526180578089,  2.2494951, 1.52618057808885,  2.2494951, 24.09027,24.09027,  -0.00871,  72.5319213,  0.7231389, 176.839014,-14.743449,  96.3377,
 2019-Feb-28 00:00:00.000, 2458542.500000000, , , 71.5248847, 23.0973425, 77.50974, -7.53253,  95.55,     0.00, 340.8370,    -3.04,  73.051339,  0.738531,  1.527479090323,  2.2471443, 1.52747909032297,  2.2471443, 24.06974,24.06974,  -0.00870,  73.0513392,  0.7385308, 177.102718,-14.290880,  96.8574,
 2019-Mar-01 00:00:00.000, 2458543.500000000, , , 72.0822974, 23.1769400, 77.37701, -7.53253,  95.56,     0.00, 340.8056,    -3.03,  73.569879,  0.753836,  1.528776192772,  2.2446132, 1.52877619277165,  2.2446132, 24.04926,24.04926,  -0.00869,  73.5698788,  0.7538360, 177.364917,-13.838792,  97.3763,
